time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
31.000,4444,79.6,12.6,2.285,0.693,1.136,2.239,0.095,0.032
32.000,4588,67.8,14.8,2.179,0.801,1.272,2.115,0.114,0.031
33.000,4732,85.5,11.7,1.654,0.750,1.406,2.100,0.101,0.032
34.000,4875,128.4,7.8,1.439,0.627,1.393,2.059,0.102,0.032
35.000,5019,98,10.2,1.769,0.781,1.571,2.118,0.118,0.033
36.000,5160,35.8,27.9,2.288,0.871,1.316,2.094,0.095,0.031
37.000,5302,36.4,27.5,2.145,0.889,1.281,2.060,0.095,0.032
38.000,5443,35.7,28,2.241,0.856,1.404,2.005,0.097,0.031
39.000,5586,38.3,26.1,1.583,0.879,1.573,2.268,0.101,0.033
40.000,5730,115.1,8.7,1.266,0.692,1.736,2.017,0.096,0.032
41.000,5874,122.1,8.2,1.513,0.698,1.728,1.985,0.130,0.048
42.001,6018,66.1,15.1,2.200,0.663,1.343,2.226,0.098,0.032
43.000,6161,36.6,27.3,2.234,0.780,1.195,2.090,0.095,0.031
44.000,6305,36.5,27.4,2.200,0.786,1.147,2.086,0.094,0.032
45.000,6449,36.8,27.2,2.040,0.854,1.218,2.042,0.100,0.033
46.000,6593,97.7,10.2,1.496,0.670,1.342,1.990,0.096,0.032
47.000,6737,130.3,7.7,1.456,0.662,1.394,1.960,0.109,0.032
48.000,6881,50.6,19.8,1.987,1.029,1.406,2.088,0.097,0.032
49.000,7021,36.1,27.7,2.146,0.987,1.322,2.042,0.095,0.031
50.000,7164,36.5,27.4,2.310,0.753,1.259,1.967,0.095,0.032
51.000,7304,41.4,24.1,1.900,0.846,1.458,2.019,0.100,0.032
52.000,7448,108,9.3,1.349,0.679,1.625,2.136,0.100,0.032
53.000,7592,123.8,8.1,1.363,0.684,1.529,2.124,0.108,0.032
54.000,7736,103.6,9.7,1.802,0.822,1.530,2.028,0.112,0.032
55.000,7880,73.5,13.6,2.290,0.861,1.160,1.982,0.097,0.031
56.000,8024,90.3,11.1,2.205,0.680,1.163,2.190,0.096,0.032
57.000,8168,80.1,12.5,2.234,0.795,1.153,2.116,0.096,0.032
58.000,8312,103,9.7,1.770,0.822,1.391,2.108,0.102,0.033
59.000,8456,127.1,7.9,1.473,0.673,1.304,2.094,0.096,0.031
60.000,8599,78.7,12.7,1.685,0.975,1.431,2.115,0.102,0.031
61.000,8741,35.7,28,2.166,0.988,1.332,2.029,0.094,0.032
62.000,8882,36.3,27.6,2.148,0.909,1.279,2.104,0.095,0.031
63.000,9023,35.4,28.2,2.316,0.741,1.347,2.020,0.095,0.032
64.000,9166,38.8,25.8,1.651,0.829,1.626,2.170,0.096,0.032
65.000,9310,121.4,8.2,1.307,0.681,1.655,1.998,0.096,0.031
66.000,9454,125.4,8,1.423,0.688,1.605,1.979,0.137,0.041
67.000,9598,93.3,10.7,2.077,0.637,1.514,2.101,0.109,0.032
68.000,9742,43.4,23,2.273,0.722,1.197,2.102,0.106,0.032
69.000,9885,46,21.7,2.192,0.759,1.148,2.062,0.096,0.031
70.000,10029,44.6,22.4,2.055,0.886,1.239,2.046,0.098,0.033
71.000,10173,123.8,8.1,1.574,0.621,1.302,1.987,0.096,0.032
72.000,10317,128.7,7.8,1.496,0.633,1.332,1.953,0.101,0.038
73.000,10461,80.5,12.4,1.924,0.778,1.580,2.098,0.111,0.032
74.000,10602,36,27.8,2.072,1.075,1.317,2.048,0.096,0.032
75.000,10745,37.7,26.5,2.233,0.803,1.250,2.031,0.098,0.033
76.000,10885,36.3,27.5,2.002,0.956,1.483,2.070,0.097,0.031
77.000,11030,47.2,21.2,1.423,0.700,1.685,2.206,0.095,0.032
78.001,11174,126.6,7.9,1.255,0.676,1.590,2.093,0.107,0.032
79.000,11317,124.3,8,1.629,0.786,1.507,2.056,0.118,0.039
80.000,11461,70.9,14.1,2.357,0.607,1.217,2.186,0.097,0.033
81.000,11605,75.3,13.3,2.374,0.663,1.083,2.248,0.100,0.031
82.000,11749,75.9,13.2,2.412,0.672,1.167,2.169,0.096,0.032
83.000,11893,87.5,11.4,1.879,0.748,1.395,2.214,0.107,0.032
84.000,12037,126.9,7.9,1.457,0.615,1.493,1.966,0.117,0.032
85.000,12181,123,8.1,1.602,0.729,1.582,2.044,0.117,0.044
86.000,12323,36.9,27.1,2.151,0.905,1.369,2.059,0.097,0.032
87.000,12465,36.2,27.6,2.220,0.792,1.275,2.000,0.097,0.031
88.000,12607,35.8,28,2.366,0.683,1.324,2.057,0.098,0.031
89.000,12749,38,26.3,1.728,0.864,1.544,2.131,0.095,0.031
90.000,12893,120.9,8.3,1.269,0.686,1.668,2.005,0.106,0.032
91.000,13037,128.2,7.8,1.405,0.673,1.560,1.980,0.096,0.032
92.000,13181,87.3,11.5,2.006,0.708,1.390,2.125,0.106,0.043
93.000,13325,53.8,18.6,2.295,0.772,1.135,2.046,0.095,0.032
94.000,13469,60.8,16.4,2.101,0.841,1.307,2.052,0.118,0.033
95.000,13612,45.8,21.8,2.164,0.884,1.180,2.018,0.098,0.034
96.000,13756,96.7,10.3,1.576,0.676,1.347,2.091,0.097,0.039
97.000,13900,129.2,7.7,1.460,0.672,1.310,2.014,0.096,0.031
98.000,14044,83.7,12,1.855,0.865,1.399,2.077,0.104,0.032
99.000,14186,35.8,27.9,2.205,0.916,1.325,2.040,0.099,0.032
100.000,14328,36.9,27.1,2.237,0.845,1.248,1.978,0.097,0.032
101.000,14467,35.7,28,2.135,0.943,1.434,2.038,0.096,0.042
102.000,14611,50.8,19.7,1.504,0.750,1.620,2.197,0.099,0.032
103.000,14755,120.2,8.3,1.351,0.709,1.723,2.121,0.110,0.031
104.000,14898,119.5,8.4,1.575,0.736,1.484,2.130,0.118,0.046
105.000,15042,71.6,14,2.300,0.716,1.271,2.108,0.103,0.033
106.000,15186,75.4,13.3,2.208,0.760,1.200,2.084,0.095,0.032
107.000,15330,72,13.9,2.211,0.793,1.136,2.158,0.098,0.031
108.000,15474,38.9,25.7,2.000,0.850,1.416,2.101,0.095,0.031
109.000,15618,134.8,7.4,1.494,0.626,1.271,1.974,0.095,0.032
110.000,15762,122.4,8.2,1.588,0.803,1.509,2.088,0.108,0.037
111.000,15905,40.4,24.7,2.076,0.979,1.384,2.012,0.098,0.032
112.000,16046,36.2,27.6,2.207,0.867,1.306,2.013,0.095,0.033
113.000,16188,36.1,27.7,2.410,0.632,1.279,2.053,0.096,0.032
114.000,16329,36.7,27.2,1.726,0.926,1.528,2.174,0.095,0.031
115.000,16473,97,10.3,1.295,0.697,1.719,2.037,0.097,0.032
116.000,16617,126,7.9,1.395,0.673,1.554,1.987,0.117,0.038
117.000,16761,127,7.9,1.849,0.642,1.401,1.992,0.129,0.033
118.000,16905,77.4,12.9,2.377,0.654,1.180,2.114,0.095,0.032
119.000,17049,86.7,11.5,2.229,0.673,1.228,2.254,0.095,0.032
